question_id,orientation,custom_id,randomization_seed,A_condition,B_condition,context_hash,retrieval_package_path,judge_model,prompt_version,rubric_version,raw_winner,decoded_winner,raw_judge_response_text,parse_error,status_code,request_id,response_id,usage_json,normalized_at,source_raw_judgments_path,source_run_order,parse_ok
Q040,original,pairwise_graphrag_qwen_vs_mini::Q040::original,20260706:Q040:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,ba9ed0c57cc7f4754b03cefabbc04df7ecb9db30f1d1cfbb8510e8346c86f668,evaluation/outputs/retrieval_packages/Q040.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,QWEN,"{""winner"":""A""}",,200,b0fdecc6-1b99-471d-8f32-8c822b2ae560,resp_0b9a751c1be2ea92006a4d670bd7c48190babd6186e65b1eae,"{""input_tokens"": 2607, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 205, ""output_tokens_details"": {""reasoning_tokens"": 194}, ""total_tokens"": 2812}",2026-07-07T21:18:12.554841+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q040,reversed,pairwise_graphrag_qwen_vs_mini::Q040::reversed,20260706:Q040:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,ba9ed0c57cc7f4754b03cefabbc04df7ecb9db30f1d1cfbb8510e8346c86f668,evaluation/outputs/retrieval_packages/Q040.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,QWEN,"{""winner"":""B""}",,200,29a1699e-b096-474c-ac7a-5dab2365fd3b,resp_0b8aac8dfe823a6c006a4d66fa05108193a585dbac1cd885c3,"{""input_tokens"": 2607, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 175, ""output_tokens_details"": {""reasoning_tokens"": 164}, ""total_tokens"": 2782}",2026-07-07T21:18:12.554856+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q041,original,pairwise_graphrag_qwen_vs_mini::Q041::original,20260706:Q041:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,51168c46290c2a974ffc45c15996578b7398a10de4300d0aead024705d7066ad,evaluation/outputs/retrieval_packages/Q041.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,QWEN,"{""winner"":""A""}",,200,b9352bff-d01d-4b0d-b45f-b4df169b6921,resp_0b716578e82ffb22006a4d6701021c8190a4964a8d77cb5a4c,"{""input_tokens"": 2707, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 230, ""output_tokens_details"": {""reasoning_tokens"": 219}, ""total_tokens"": 2937}",2026-07-07T21:18:12.554872+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q041,reversed,pairwise_graphrag_qwen_vs_mini::Q041::reversed,20260706:Q041:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,51168c46290c2a974ffc45c15996578b7398a10de4300d0aead024705d7066ad,evaluation/outputs/retrieval_packages/Q041.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,QWEN,"{""winner"":""B""}",,200,4bbf55a7-037e-438e-a7c7-b80409bf2422,resp_00c3f5eb3c4c50e0006a4d670643908194b10d40d01f133d16,"{""input_tokens"": 2707, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 342, ""output_tokens_details"": {""reasoning_tokens"": 331}, ""total_tokens"": 3049}",2026-07-07T21:18:12.554888+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q042,original,pairwise_graphrag_qwen_vs_mini::Q042::original,20260706:Q042:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,3487979453aae6ca9d7e0ee70aac5b66190563700a613dc93bb28316ac22a555,evaluation/outputs/retrieval_packages/Q042.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,TIE,TIE,"{""winner"":""TIE""}",,200,12b94d18-1500-4b72-86a0-b5910e128fe7,resp_02f2bcd5bc979aa6006a4d670d96f48196bc825456ee99ca12,"{""input_tokens"": 3158, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 172, ""output_tokens_details"": {""reasoning_tokens"": 160}, ""total_tokens"": 3330}",2026-07-07T21:18:12.554903+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q042,reversed,pairwise_graphrag_qwen_vs_mini::Q042::reversed,20260706:Q042:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,3487979453aae6ca9d7e0ee70aac5b66190563700a613dc93bb28316ac22a555,evaluation/outputs/retrieval_packages/Q042.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,9ca36963-be0d-4284-9e2a-52177fe67b7b,resp_0e4b0f21b3f85f00006a4d67132ac48193b41ef6d2cb171c08,"{""input_tokens"": 3158, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 107, ""output_tokens_details"": {""reasoning_tokens"": 96}, ""total_tokens"": 3265}",2026-07-07T21:18:12.554918+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q043,original,pairwise_graphrag_qwen_vs_mini::Q043::original,20260706:Q043:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,02ddbd78107a2e889ab5f0f41d74d481e79b419c4ae2529a7db9ec5bc9df636d,evaluation/outputs/retrieval_packages/Q043.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,6fa1977b-8f3b-4a20-b36e-9b0b60d2d85c,resp_093d2378b446e1a0006a4d6717f6108197aae6efde4746b989,"{""input_tokens"": 2478, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 169, ""output_tokens_details"": {""reasoning_tokens"": 158}, ""total_tokens"": 2647}",2026-07-07T21:18:12.554936+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q043,reversed,pairwise_graphrag_qwen_vs_mini::Q043::reversed,20260706:Q043:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,02ddbd78107a2e889ab5f0f41d74d481e79b419c4ae2529a7db9ec5bc9df636d,evaluation/outputs/retrieval_packages/Q043.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,7e0cc6d3-676c-4ead-936c-086dda5ece56,resp_0a3bdac1876030bb006a4d671cdd248195a5314dcff009879f,"{""input_tokens"": 2478, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 149, ""output_tokens_details"": {""reasoning_tokens"": 138}, ""total_tokens"": 2627}",2026-07-07T21:18:12.554951+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q044,original,pairwise_graphrag_qwen_vs_mini::Q044::original,20260706:Q044:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,6494dc980d8eef1ad93bca1dd92b4b46989a9640a92c9ce4f33594f4469ce386,evaluation/outputs/retrieval_packages/Q044.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,QWEN,"{""winner"":""A""}",,200,ce4c9b82-6715-40fc-9c79-5a5d51319cde,resp_0c6f6a25647c9a96006a4d6dac6be8819696354602a2b75de0,"{""input_tokens"": 2550, ""input_tokens_details"": {""cached_tokens"": 2304}, ""output_tokens"": 438, ""output_tokens_details"": {""reasoning_tokens"": 427}, ""total_tokens"": 2988}",2026-07-07T21:24:01.660495+00:00,evaluation/outputs/pairwise_judge/batch_6a4d6d4909848190b82ce1b169f4f27b_raw_pairwise_judgments.csv,1,True
Q044,reversed,pairwise_graphrag_qwen_vs_mini::Q044::reversed,20260706:Q044:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,6494dc980d8eef1ad93bca1dd92b4b46989a9640a92c9ce4f33594f4469ce386,evaluation/outputs/retrieval_packages/Q044.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,QWEN,"{""winner"":""B""}",,200,97c5cba9-c128-4e82-a5c3-d2b852024e7d,resp_06b43add23f29c9b006a4d6db3119c8190a4e001cbb046bcbe,"{""input_tokens"": 2550, ""input_tokens_details"": {""cached_tokens"": 2304}, ""output_tokens"": 769, ""output_tokens_details"": {""reasoning_tokens"": 758}, ""total_tokens"": 3319}",2026-07-07T21:24:01.660511+00:00,evaluation/outputs/pairwise_judge/batch_6a4d6d4909848190b82ce1b169f4f27b_raw_pairwise_judgments.csv,1,True
Q045,original,pairwise_graphrag_qwen_vs_mini::Q045::original,20260706:Q045:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,c88b70cfeda4ff61a0b7776582773b8bed399818827ee3c5b626654f0334d796,evaluation/outputs/retrieval_packages/Q045.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,571dab2f-dbd6-4ef1-9602-a1b31b80edcc,resp_0891996b8015e1d0006a4d6dbcdc98819686bd5de758e3481e,"{""input_tokens"": 2670, ""input_tokens_details"": {""cached_tokens"": 2304}, ""output_tokens"": 227, ""output_tokens_details"": {""reasoning_tokens"": 216}, ""total_tokens"": 2897}",2026-07-07T21:24:01.660528+00:00,evaluation/outputs/pairwise_judge/batch_6a4d6d4909848190b82ce1b169f4f27b_raw_pairwise_judgments.csv,1,True
Q045,reversed,pairwise_graphrag_qwen_vs_mini::Q045::reversed,20260706:Q045:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,c88b70cfeda4ff61a0b7776582773b8bed399818827ee3c5b626654f0334d796,evaluation/outputs/retrieval_packages/Q045.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,QWEN,"{""winner"":""A""}",,200,b5cc463e-c1cf-4964-b1d7-1d5177ab77af,resp_09a68e6e4ca5d484006a4d6d8ca4808190a855bf5297dffa2c,"{""input_tokens"": 2670, ""input_tokens_details"": {""cached_tokens"": 2304}, ""output_tokens"": 154, ""output_tokens_details"": {""reasoning_tokens"": 143}, ""total_tokens"": 2824}",2026-07-07T21:24:01.660550+00:00,evaluation/outputs/pairwise_judge/batch_6a4d6d4909848190b82ce1b169f4f27b_raw_pairwise_judgments.csv,1,True
Q046,original,pairwise_graphrag_qwen_vs_mini::Q046::original,20260706:Q046:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,e77ab7862c90c705c321fae81d6727ec6b66385841f26beb6413e535f0e3015b,evaluation/outputs/retrieval_packages/Q046.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,21151ad9-b7b4-4a05-8e15-a4c5972b90a3,resp_057ed9d1c3aae30a006a4d673e0e2481979bd81e8dc3948bbf,"{""input_tokens"": 1845, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 153, ""output_tokens_details"": {""reasoning_tokens"": 142}, ""total_tokens"": 1998}",2026-07-07T21:18:12.555037+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q046,reversed,pairwise_graphrag_qwen_vs_mini::Q046::reversed,20260706:Q046:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,e77ab7862c90c705c321fae81d6727ec6b66385841f26beb6413e535f0e3015b,evaluation/outputs/retrieval_packages/Q046.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,6dc3615a-28e7-4d32-b64a-c69bf218f4b0,resp_01f6ec4e225c8883006a4d6742caa8819087ca15963339cda2,"{""input_tokens"": 1845, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 231, ""output_tokens_details"": {""reasoning_tokens"": 220}, ""total_tokens"": 2076}",2026-07-07T21:18:12.555052+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q047,original,pairwise_graphrag_qwen_vs_mini::Q047::original,20260706:Q047:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,694efc8a70218dc8fde06392b0ebc6b097dcb63388fd82814859da262c6253d7,evaluation/outputs/retrieval_packages/Q047.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,e4c15a95-a37c-4007-9889-c9cfaad05008,resp_0c72617dbc9bf039006a4d674825cc8194bcd3cdc123b5a421,"{""input_tokens"": 2622, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 146, ""output_tokens_details"": {""reasoning_tokens"": 135}, ""total_tokens"": 2768}",2026-07-07T21:18:12.555080+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q047,reversed,pairwise_graphrag_qwen_vs_mini::Q047::reversed,20260706:Q047:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,694efc8a70218dc8fde06392b0ebc6b097dcb63388fd82814859da262c6253d7,evaluation/outputs/retrieval_packages/Q047.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,TIE,TIE,"{""winner"":""TIE""}",,200,8eec87f1-50c8-4d8c-a6df-144ba7f777b2,resp_082a31ed8327f939006a4d674c84a88197b2f5d44bc677e938,"{""input_tokens"": 2622, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 216, ""output_tokens_details"": {""reasoning_tokens"": 204}, ""total_tokens"": 2838}",2026-07-07T21:18:12.555097+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q048,original,pairwise_graphrag_qwen_vs_mini::Q048::original,20260706:Q048:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,9bcfdd379ccd85d4635b4413c1b15e8efb0be0a9d0d4ce7461aad669b775183c,evaluation/outputs/retrieval_packages/Q048.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,QWEN,"{""winner"":""A""}",,200,12e6eeb8-d526-40ac-ab84-e7bbbee48bdf,resp_0e052c56b9f65315006a4d6dc313f08197a980c4ddef1f113a,"{""input_tokens"": 2781, ""input_tokens_details"": {""cached_tokens"": 2304}, ""output_tokens"": 379, ""output_tokens_details"": {""reasoning_tokens"": 368}, ""total_tokens"": 3160}",2026-07-07T21:24:01.660565+00:00,evaluation/outputs/pairwise_judge/batch_6a4d6d4909848190b82ce1b169f4f27b_raw_pairwise_judgments.csv,1,True
Q048,reversed,pairwise_graphrag_qwen_vs_mini::Q048::reversed,20260706:Q048:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,9bcfdd379ccd85d4635b4413c1b15e8efb0be0a9d0d4ce7461aad669b775183c,evaluation/outputs/retrieval_packages/Q048.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,QWEN,"{""winner"":""B""}",,200,a6c53eb3-e9a6-400b-9ce0-4fe6f695b6f7,resp_0090ee498ceb0cbd006a4d6d91a3ec8193b4f1c48823140b8a,"{""input_tokens"": 2781, ""input_tokens_details"": {""cached_tokens"": 2304}, ""output_tokens"": 527, ""output_tokens_details"": {""reasoning_tokens"": 516}, ""total_tokens"": 3308}",2026-07-07T21:24:01.660582+00:00,evaluation/outputs/pairwise_judge/batch_6a4d6d4909848190b82ce1b169f4f27b_raw_pairwise_judgments.csv,1,True
Q049,original,pairwise_graphrag_qwen_vs_mini::Q049::original,20260706:Q049:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,373685bde48e835ae1a5c8fdfbfefb946e8fb47d086adcb7c63a44fb59eebed9,evaluation/outputs/retrieval_packages/Q049.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,86498085-b129-4a0b-b271-58093a8a4dc5,resp_0048fde493b707e5006a4d6760f4dc8195b64817219b666fc6,"{""input_tokens"": 3186, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 128, ""output_tokens_details"": {""reasoning_tokens"": 117}, ""total_tokens"": 3314}",2026-07-07T21:18:12.555151+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q049,reversed,pairwise_graphrag_qwen_vs_mini::Q049::reversed,20260706:Q049:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,373685bde48e835ae1a5c8fdfbfefb946e8fb47d086adcb7c63a44fb59eebed9,evaluation/outputs/retrieval_packages/Q049.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,ac89e3c9-5735-4014-90c8-3c5b3fd33851,resp_076c550725a80b08006a4d676524fc8197857b2139b3a35105,"{""input_tokens"": 3186, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 276, ""output_tokens_details"": {""reasoning_tokens"": 265}, ""total_tokens"": 3462}",2026-07-07T21:18:12.555166+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q050,original,pairwise_graphrag_qwen_vs_mini::Q050::original,20260706:Q050:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,d922653aaedf03b3b415bd4127631c4ecf85533c16fc018c80da42e8f202450c,evaluation/outputs/retrieval_packages/Q050.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,47397283-aa89-447a-afb5-bda38936ab26,resp_04480bcfed59593c006a4d676c38748197b9e13b03fdeeb125,"{""input_tokens"": 2802, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 162, ""output_tokens_details"": {""reasoning_tokens"": 151}, ""total_tokens"": 2964}",2026-07-07T21:18:12.555182+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q050,reversed,pairwise_graphrag_qwen_vs_mini::Q050::reversed,20260706:Q050:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,d922653aaedf03b3b415bd4127631c4ecf85533c16fc018c80da42e8f202450c,evaluation/outputs/retrieval_packages/Q050.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,47072cf9-8c84-4de2-847d-47bf6bd59afb,resp_0b52e718f77a0333006a4d6aff85048195a01c3c118b1daf5d,"{""input_tokens"": 2802, ""input_tokens_details"": {""cached_tokens"": 2304}, ""output_tokens"": 449, ""output_tokens_details"": {""reasoning_tokens"": 438}, ""total_tokens"": 3251}",2026-07-07T21:18:12.555200+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q051,original,pairwise_graphrag_qwen_vs_mini::Q051::original,20260706:Q051:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,ee2b9a7058222f200490c88c42c9ab5087de66e6d579300ae06f645d4f6a5e57,evaluation/outputs/retrieval_packages/Q051.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,b187807e-853b-4ed8-8677-60b3cedd1811,resp_05ae8110a07ec5aa006a4d6779569c8195b4540ffc9ebdbe3d,"{""input_tokens"": 3059, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 265, ""output_tokens_details"": {""reasoning_tokens"": 254}, ""total_tokens"": 3324}",2026-07-07T21:18:12.555217+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q051,reversed,pairwise_graphrag_qwen_vs_mini::Q051::reversed,20260706:Q051:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,ee2b9a7058222f200490c88c42c9ab5087de66e6d579300ae06f645d4f6a5e57,evaluation/outputs/retrieval_packages/Q051.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,43641c37-0a15-473c-b69b-17865ec87bb4,resp_083236c0614a31ac006a4d677ffa7c8194a8543bcf8f14e6fa,"{""input_tokens"": 3059, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 163, ""output_tokens_details"": {""reasoning_tokens"": 152}, ""total_tokens"": 3222}",2026-07-07T21:18:12.555232+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q052,original,pairwise_graphrag_qwen_vs_mini::Q052::original,20260706:Q052:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,794aaf57e1647e9935205d28b63fe843f957caadcd5cfeea601c8b4bb935ee3f,evaluation/outputs/retrieval_packages/Q052.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,dab59963-35ac-4b54-ad98-c1212e9e59fe,resp_01de146c4860fb0a006a4d67856e9c8193b25b13ee07732e07,"{""input_tokens"": 2236, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 179, ""output_tokens_details"": {""reasoning_tokens"": 168}, ""total_tokens"": 2415}",2026-07-07T21:18:12.555247+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q052,reversed,pairwise_graphrag_qwen_vs_mini::Q052::reversed,20260706:Q052:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,794aaf57e1647e9935205d28b63fe843f957caadcd5cfeea601c8b4bb935ee3f,evaluation/outputs/retrieval_packages/Q052.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,8417a8e4-991d-438c-b9cb-416fa0db66f2,resp_0327e369a77b07f9006a4d6789a55081968bb635488f7f69aa,"{""input_tokens"": 2236, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 227, ""output_tokens_details"": {""reasoning_tokens"": 216}, ""total_tokens"": 2463}",2026-07-07T21:18:12.555264+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q053,original,pairwise_graphrag_qwen_vs_mini::Q053::original,20260706:Q053:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,d41af42f1f08369b228d22d87bb90633eb005fc8062d6afdf6799da63f6c2c2a,evaluation/outputs/retrieval_packages/Q053.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,QWEN,"{""winner"":""A""}",,200,9eb37c9d-66b6-44d5-b5c3-10fbd9210afd,resp_00582164e4840fa4006a4d678ef0408197977dfed11152172a,"{""input_tokens"": 2664, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 268, ""output_tokens_details"": {""reasoning_tokens"": 257}, ""total_tokens"": 2932}",2026-07-07T21:18:12.555279+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q053,reversed,pairwise_graphrag_qwen_vs_mini::Q053::reversed,20260706:Q053:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,d41af42f1f08369b228d22d87bb90633eb005fc8062d6afdf6799da63f6c2c2a,evaluation/outputs/retrieval_packages/Q053.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,QWEN,"{""winner"":""B""}",,200,64b38806-66a6-4225-af49-ef18d70f6dfc,resp_04a57d7188365b6f006a4d679609188196bde59886403f3a36,"{""input_tokens"": 2664, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 236, ""output_tokens_details"": {""reasoning_tokens"": 225}, ""total_tokens"": 2900}",2026-07-07T21:18:12.555293+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q054,original,pairwise_graphrag_qwen_vs_mini::Q054::original,20260706:Q054:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,e5ab9cebe94b1127b5c2abea9d337e1b4e0badce3d111865d248aac6b0c10ec9,evaluation/outputs/retrieval_packages/Q054.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,b8b80823-63aa-45a1-8664-9e72c03be634,resp_00bc360fa564b707006a4d679c35648197a21d69fb42d7f861,"{""input_tokens"": 2580, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 107, ""output_tokens_details"": {""reasoning_tokens"": 96}, ""total_tokens"": 2687}",2026-07-07T21:18:12.555308+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q054,reversed,pairwise_graphrag_qwen_vs_mini::Q054::reversed,20260706:Q054:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,e5ab9cebe94b1127b5c2abea9d337e1b4e0badce3d111865d248aac6b0c10ec9,evaluation/outputs/retrieval_packages/Q054.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,8c368c2c-bab9-41e2-bcf5-fcb005a8462e,resp_0f924781af1ec49c006a4d67a04f1c819698c88e16eedac893,"{""input_tokens"": 2580, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 78, ""output_tokens_details"": {""reasoning_tokens"": 67}, ""total_tokens"": 2658}",2026-07-07T21:18:12.555326+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
